"output","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20"
1,0.390034708030965,-0.916309019887706,2.18335766281743,-1.74692909006638,1.10406948651773,-0.758864708551397,1.86361805366779,1.68865727648574,-1.39382970878544,0.501684735618398,-1.85369362870371,-1.87273687635142,-2.70530996946028,1.51647658323615,1.75755654685096,-3.80755917007996,-2.13731033953512,0.453210837157597,1.25857241769662,-1.33354942094134
1,0.0589150026255607,-2.67650785701503,1.58520530040524,0.572743556088856,0.0719525578635895,-0.869083033070814,-0.754734200695437,-0.400391717563026,2.48403863104418,-2.27957324393316,-0.131427516042253,2.41550985565465,-0.554493002741891,-1.00356369866522,-2.81334102694857,-2.49409140212854,-0.801725922732711,3.09159414005204,1.62166799076025,3.46283014708835
0,-2.61796324295907,0.478637255609594,-1.34191416804311,-0.150328613406256,-0.465623612826385,2.76358117385282,-1.84064838717833,-2.18516517606681,0.138025757302712,-0.669658002670517,1.53967540364065,3.77448127095093,-3.94366135663134,-5.07264666539707,-2.96357524217742,4.63922976545255,-4.60835776995833,2.76392843681513,-2.12163814634559,2.70192242893212
1,0.626674487041526,1.34722154752984,-1.37057163274986,-2.95027880148145,-0.798156712819234,-1.64893026967648,-0.575218648749319,-1.1974842337059,-0.1317787423542,-0.550295265347131,1.13130797214778,1.97425270872682,2.16417947273935,2.58437496833918,-0.192431993891068,-0.00628874824756954,-0.0685997149180304,1.30376055412043,2.36069264871374,-0.0614701202329661
1,-2.0684484121712,0.0752645855902135,-0.921537627414119,-1.06360913026511,-0.237986837348669,-1.68561477101473,0.34706976054454,0.0250821386079248,1.55288662431533,-0.634239457281789,2.07799311881777,1.76711378660291,0.872627908688631,1.29767176421798,0.053875036906922,-3.44844692025709,1.22938761612383,3.75025438635599,-3.85427945284233,5.46487314673222
1,0.997631503077016,-0.0303553305802216,0.47424768960338,0.114585032414548,1.62921897390466,2.70105624230763,0.842286801031685,-0.671473972516765,-1.59430717715048,-2.27002732941365,-0.533279518907953,3.36888657826426,-0.875088593904161,-1.02500904963538,0.542536307786915,0.731895878851044,-4.25337533937653,0.744672285446484,4.74714398989833,-2.05067325205293
0,0.841532664947244,-0.870096307567712,-1.83282415613845,1.50968161417017,-0.191147727955822,-0.134848318164995,1.05355601306875,-2.09514899200169,-0.774388297097371,-2.58981080987971,1.81151884484962,-6.08464413801982,2.25687830827578,0.849136733726177,0.703113219059817,-0.52198243440166,-2.46679541478841,2.53411801870093,-4.0259039506749,-0.756382836078557
0,0.83956255101932,0.218435689387564,-1.43307584396677,-1.00933053384839,0.0223090645949374,-0.879074977160225,-1.83411772242251,-0.13567769069721,1.01059423614465,1.48756630134668,-1.14968354236029,2.28409645426498,-5.45539955625444,1.78683434251382,0.597817261776683,-0.012094370479037,-1.84748891043685,3.97702925689938,-6.21968362354784,-2.07667339285356
1,-2.07081610548097,3.08497684567518,-0.478386815720644,-0.765976345675224,-3.16237317447878,-1.8758842208162,0.140331901575915,-0.195342346741607,2.65379731053446,-1.93695493801555,-0.437777338688375,-0.0821468988613448,-0.76069948091911,1.27074489781719,1.68102785152173,-0.894232953865377,-3.02206022441849,4.39164649031603,-2.80749826031509,2.23363132783839
0,0.103841183447136,-1.4007498687443,-1.60684216683244,2.29247714322512,-1.30717936940323,-0.621994802285349,-2.459992147439,-2.13102218372037,3.91667229648639,-0.840943014403021,-1.34834861056323,1.74841483835738,0.922512634400183,1.5666915575152,-1.32668844114838,-0.301298736738227,-1.4450520366397,4.56265978140788,-3.68867916163914,-2.45237917179975
1,-0.827504264946705,1.05076875386258,-0.400781652076472,3.82387592591155,1.47606261427041,-0.0368130481925197,3.40312424062969,-0.270173711074224,0.758201836865651,-0.258889286785898,2.21654420186646,-0.150156162776304,-0.986275785939178,-0.706025337598697,-2.94213597897456,1.38773009467535,-0.604441137159414,2.28935654500871,-1.85323840044541,-0.388326995760626
0,0.426460687874673,0.214273047933652,0.318405145924302,-3.83023450183081,-1.2612055308961,0.43527176367104,0.766976935523571,-1.79763399449434,-1.71184300412254,0.118978149521368,-0.280824663561247,0.218416186736215,-3.9150013335764,2.50414116259828,0.222395100982575,3.00495483925579,0.89733214495059,-1.92109216644642,-2.15050753644201,-1.61123274614673
0,0.611449659358395,-0.490034898500001,1.63701291378775,-0.556802677600619,-0.460827378769926,1.37123857206249,-2.15118080570802,0.216198848502294,-0.791865978849182,-0.96875605886829,0.197092950986027,4.99143839174203,0.103310270099029,-2.89360298092615,-1.09637147826824,3.05060659328882,2.31530535634847,0.746923679223985,-5.14428309621538,4.38488050309097
1,0.174731305313707,-1.25809967820493,-2.23905987149033,-0.0336444279725746,-1.2933097135736,-4.4471912759396,-0.385024097109095,4.01170573620873,0.510162468122815,-2.34910167362626,-0.888868509506551,-1.50025845416334,1.20440859253676,1.81103963777091,-0.942974852525389,-1.76093101289038,-6.23772415659943,0.691226031608384,1.51526213373252,3.53064008566335
1,1.57160731166247,0.435482791635865,1.01161179337711,-0.698370685185329,-1.94796599643283,-0.0913527582614742,-1.52090347884718,0.779352689571391,-1.11990367967056,-0.327236788511903,-1.91681253926528,0.957363114799938,-3.85193879153613,-1.77631876833386,1.34751401281588,0.157158957433669,-1.82119999865478,2.86590290037708,0.464109904087369,3.10333059808257
0,-0.506205171747607,-0.835198863400234,-0.988885470378831,0.875726075243618,-1.27202846684041,-1.60259780184591,1.15772616194756,-1.60242874359275,2.10988660276687,-2.59452161186338,1.44044900306381,2.58102457569236,-0.00974838855069193,-1.86940892007405,-0.952964160324844,-1.50778142489114,3.09983470798917,4.50915832862963,-2.96236133221784,-4.98790988259728
1,0.201833643783101,2.04360088527948,-0.282450107439197,1.42292608386481,-0.650343300037097,-0.301295048893317,3.14224233048037,3.62565383010532,1.58541772180019,-3.6747074980442,1.21639982487017,-1.66385665066363,1.19509526153976,-1.28422466669796,2.4921404201959,-1.06927377232254,3.36591482948298,-2.18366178102979,0.233576840912458,4.82283266679186
1,1.1961058801653,1.80277634738803,-1.68418000653348,-0.432911637243148,-1.61243756490719,0.190253353243982,1.28596653150376,-1.19465079687009,2.62560418525246,1.10968717025993,2.12104028928018,-0.336996410925728,2.39437340211878,-0.34743032428256,3.63870775435921,-1.16485921692521,2.99195374192725,1.02043774810294,-2.234136749768,4.71170301380397
0,-0.954942287878501,-0.261132961463082,-0.122579010110964,-1.45601101798712,-1.8449749425878,0.445258581854061,-0.99796385503818,0.988763720183619,-1.01708593038721,2.61613157918622,1.83605185933731,-0.932114904912465,2.29929885585597,-2.47327812436925,-2.4271899197381,-3.1147008585162,-2.05765482999982,4.09313316499319,-3.05008326733901,2.46456960909057
1,0.633722388902288,-0.422310539962504,-2.86870439404581,1.26198573093363,-1.16341873575546,2.85244272171087,2.196408744768,1.0798732317428,-0.546068390144697,-0.204854827453678,-4.93544905082496,-2.02698999262501,2.57385223983458,0.85928413942035,1.21849449736244,-0.615795684079031,0.17398878271514,4.5988655249007,0.695255831738074,1.73843786036109
0,-0.300965671072895,-0.0819722556714461,0.941753363595208,-0.0144599831800249,0.00314083691408903,2.75467535403693,-4.11276572019586,1.12114079170616,1.50379292980416,2.83779906948516,0.152102659388193,1.43519150404305,-3.67277784516707,-1.26198643169478,-0.474003936951476,3.2433378683024,-2.58738753201695,-1.5752662423225,-5.46281737989327,0.750585419393274
1,0.75023303662811,-0.887465450262752,0.522863070938591,0.103590240454159,-0.798718868801043,1.1852961463703,-0.962306237562141,-2.44116395845959,1.16065003870212,1.00582394957649,0.268832015041541,0.258418427957094,-2.17022823053869,5.62795923847716,-1.77410412501377,-2.25989250861598,-0.674854866613668,-0.670140309374399,0.673398740210536,-1.58809765080916
0,-0.984322993280073,-0.698493326991196,-0.425241924682209,-1.32161180134162,-0.788884203482837,-3.2749840337397,0.417928924191692,-0.21368976160693,1.60023666966007,-0.389938513291651,0.684442826289036,-1.58068553508935,-2.30857049341271,-6.25966600757862,0.445919464430747,1.07896959125581,4.02544886278012,2.27834453382943,-3.4597200448083,-0.462012220733859
0,-0.753926937991903,-1.94619257181769,0.536121685762855,-0.258318648115084,-1.83808347413655,1.79901794452684,-1.49782018743481,0.998327451801646,-1.09778165068415,1.01636785549501,-1.88000267184111,0.771482332011169,4.48348922933742,2.81824863830054,-3.63837386238387,2.00746377915768,2.65048703271738,3.71419424723279,-3.56942611073663,0.239761232981418
1,0.996277819704408,0.47136723816718,-2.47898831520496,-0.243720508784647,-1.83412605640618,2.13836781113863,0.750348332925634,-1.21776739379668,0.506309334802859,-1.17805744546127,0.398961745039214,0.672473094735925,-0.779113104907495,0.64049821079896,-2.9713241449026,-2.9314269597284,-4.14899294072376,1.29907044853145,1.59590369736225,1.31053545196772
