"output","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10"
0,-1.72381662855072,-0.665602207267283,2.08742768421661,0.276058622813879,-1.17085206368505,-5.63185208503405,1.65196655860376,-0.69239198858433,-4.53111798698877,-0.192019210254856
1,1.07219354508844,1.40932705209641,-1.24324851982729,0.329807014137323,-0.401603739040035,0.205469326094501,1.47620461035463,-0.580694096056459,-1.61980497535773,0.0397603493268125
0,-0.210093513399051,0.245791950929683,3.32184488706571,2.7400970291166,1.61667341067064,2.14723432693106,-1.14181750537047,-2.04536044946771,-3.57319319282863,-1.91861267729116
0,-0.598479305105902,3.20338378433395,-0.0825049986595207,-2.08835588703068,-4.4015602226061,-0.154644605512433,-7.38023306170412,0.328540896650387,-1.84544791987478,-2.66069024136973
0,-0.344912536454711,-0.448806137164431,0.493657062008608,1.4342949423156,2.69783185397878,-2.88116682020739,-3.25152787834688,2.64193152227288,2.64897950630059,-3.07451687777217
0,0.285824217776801,1.2098599180837,-1.38240543186091,4.01408852935097,-0.30018199279091,-4.19541683528649,3.18581144698262,5.01592284390662,1.68667008409889,-0.117376607578479
0,0.328160160118876,0.188664532260707,2.24090017196966,-2.34891676107296,-1.687088250526,-0.130601152785353,-0.265580243840534,0.508966176691884,-0.718297814510229,-0.814738280395156
0,0.851779208175656,-0.836266315912905,-0.726162642378899,-0.785982371682425,1.030328862439,-1.06880651543727,2.0926098778053,-0.950611917795176,-3.74910309751323,-0.581871314387987
1,1.33641449363703,-0.120892188972376,0.913530317160856,0.698083990736375,0.192738234077874,-1.77442217448253,0.779562133927661,-2.26711684706141,2.6310398456673,4.98014736118533
1,-0.368585985138572,-1.32726280691559,-1.96781212439094,0.0493031104307207,0.560839997516209,-3.22118516176662,-1.98094288334654,-1.78920923742684,1.67522124800556,5.30564152564649
0,-1.54966378439479,-0.684144890956103,0.486407983258002,-0.00980851915117208,-2.72302210363189,-2.38617350971925,-0.27906759050747,-0.72061781566846,-6.2294178535192,-1.12426342994099
0,-0.940350091845154,-0.982304503736203,-0.204386160114626,1.42541248743609,-0.647721628033133,-1.34938105585246,1.70534462470043,2.43144684431945,5.31291483705057,-3.8589862177194
1,1.74300501698104,-0.0143220403192626,0.389237017471029,0.837180588171696,-1.82784597198905,-1.77984349368473,-1.53168162255543,0.780657738499699,2.07091246445512,3.01841585327074
0,1.01832428151459,-0.169348432528183,2.08258856572777,-1.13720115583465,3.2597436799014,-2.36185565074526,0.00442211186912401,-0.793327900075784,4.01280777525687,-3.8600937006674
