"output","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20"
0,1.50346570248734,0.438575797576391,-1.29251907277462,0.771079640912255,1.60245023108413,-1.01837746818922,-0.87572497453542,-1.24330149297505,-1.32654103081571,1.7702901641108,1.61075251725428,-3.12526964011095,-0.620252064376723,2.3320609273334,0.588884826325556,4.42382023128367,-0.0765146902812336,-0.854953868757221,-3.43124899410971,2.71251392547978
1,0.88225436587019,-2.10265637211953,0.431882592112411,0.195327446006754,1.5705092133082,-2.24142060520526,-1.18781649906423,-3.30269573029499,-0.457840579397349,-2.5351798418511,1.36594645402731,3.95984087236989,0.579756244991279,-0.276461091760135,-3.50898489002013,2.08916440630078,-5.50029394786579,5.92583823497774,3.2193614223156,3.32839309628858
0,-1.8799143867563,0.0161233487087959,-2.25378193656941,-1.56938503674226,-0.347146846351432,-0.691295051972564,-0.678257003891887,-1.79116598498034,-1.30471326722271,-0.102925337784091,-1.3842408440435,-2.68146839824545,0.661826292435849,-1.67394584866897,-0.429358557217914,0.0235503110682445,0.926966226563176,4.07392957043044,2.3883216086311,0.693765908772645
0,0.632522493924764,-2.11956247053449,0.59171736230566,0.816128536469001,1.61279649290762,0.96521228240327,-0.494789292773426,-5.63360554433924,1.0702926928418,-4.60473941530495,1.53697062050703,-3.64469507193767,0.897000515593545,-4.48706039788192,2.25897006683253,-3.36062826660938,-1.46697136909557,1.13930750614907,3.22687359408447,3.6368388855351
1,-0.498432306446845,4.01131391279403,0.125288514351598,0.106360486362611,-1.52487494658959,-0.145046823810147,0.00635178958847383,-1.16936579895671,2.40160961064596,1.45538761383781,0.768275125465657,-3.20017365876509,0.51370081568745,-3.81909845469603,4.17194936934385,-0.0806990777365502,5.10014733941072,4.45342348625184,-4.45172206017361,0.149070297940758
1,-2.56486538913873,-0.552859598622529,-0.178769873702838,3.20709749742984,0.689934671229856,1.97738026641954,-0.262172241805462,-1.57954492776797,-0.372735683380117,1.95651640623718,2.97408866036304,2.21662140722832,-4.21296862197233,-5.778810021214,-0.778842294063967,0.022199166504665,-0.654940177663908,0.256563921135307,2.92133246218745,1.26437764712809
1,0.75045926456377,-1.07387593941973,-0.555248517800666,2.56845839219416,-0.169002710428017,0.236057673635647,3.95561164098572,-0.592323049635626,-0.317603944670855,0.237037654231947,0.397946066675739,-2.17297489987546,-0.00479600701778364,0.117912481215153,4.13852064516225,-0.670080289924055,0.046785407405283,5.56500729282968,-3.05330295160632,-0.324980564713798
1,-0.357099139947441,0.383472344820972,0.243064783421379,-3.47457940957128,1.08083353426329,-0.78206308932193,0.210344413380777,0.284302792018253,0.83014355047251,1.43729764574776,-0.916972388310738,0.499863437400529,1.82242482654368,-1.10453696443054,1.34794119179467,1.04204739660085,-0.309341970688404,0.408075379653072,1.32065976617261,1.38135143874571
0,0.896169626861097,0.772372713456185,-0.546375153298898,0.0358350703712308,-0.518883734277294,-3.12496310836274,-1.3812971770729,-1.44812289499564,-1.00977725044448,-3.61214725841089,2.86849450799582,-0.32853406982861,-1.81559291553283,2.20427742777748,-0.0888446109900089,-1.04546610017663,0.104581805264253,-2.8629507128998,-3.24124956288449,-0.980096608085724
1,0.962441182737005,1.50686169296299,1.23703150982524,0.304497581186618,2.15624177475995,0.297218136325312,0.486129673151678,0.451191970751956,0.246572264299308,-0.0191615105558457,0.167832787289099,-0.486437888380748,-0.0631964745213311,2.923327902076,-1.45799427933196,4.62046667406541,3.66926453052201,-5.10775601158352,2.71337313270215,0.0959343167631144
1,-1.49772662224625,-0.518570204768466,1.55185344128504,0.0393497417479386,1.21165766998636,1.73860056467666,1.41857336557169,-2.06636031653603,-2.08456765758908,-1.56497642225878,-3.66094883133904,-2.12561068496553,1.33680177351451,0.788151798365928,-0.52972228880523,3.2907984520966,2.84410458090944,2.12079612747375,1.72997757558694,4.33270063274084
1,-0.108359230440033,0.154928094125958,-2.22285487362528,1.4525250135851,0.182765919783823,2.4840261023804,1.43244977319956,3.02571190989021,1.20226016725682,2.77991375603443,0.5446708130736,0.398714980261948,-0.0774974716488776,2.09158190511473,-0.468633141981093,-2.30367957114228,0.0608557856525433,4.56151018987478,2.89365474527988,0.198008830800582
1,1.6782948983843,2.09323445421691,1.22609910802387,0.178812977594927,2.15382772742052,0.34258342216897,-1.8388396902827,-3.23227825842769,-3.43343384522892,0.149360728494213,-0.628207698261149,4.39660780552367,-3.18652373106903,-1.24489286911933,1.56611234687263,-4.14834759868952,-4.81163510059599,4.01516653356136,0.354193110782895,3.63100043287256
1,0.766336534247155,-1.08121420115914,-1.97984640877784,-2.77190166878424,1.59229673808381,-0.523742842307237,1.53038359391758,0.313326604120193,2.85472046417933,2.27644698585185,-1.33715468488279,2.99436401364382,-3.42462885060509,1.46144832877726,-2.57420265627462,2.93176685407689,2.06349272587636,-4.87580800756326,3.43411910494355,-1.75103144803045
0,0.685176616454176,-0.0692963006327606,1.68387586235781,0.274382850016851,0.379973892349345,-1.64058086209537,1.17760298791135,2.36876177086499,2.15691802571331,0.101036401789792,2.45222527796965,-1.71267785401897,-0.270649317877394,-0.544658544463386,-0.676630994424515,-0.818438617824456,-2.01925858061486,0.0366850903014651,1.05104745773932,-1.55658002780762
