"output","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20"
1,0.20187805190074,0.0254822405175267,-0.203274719790794,0.640998496207577,-1.17485746102731,-1.16591906421679,-0.954413089083062,0.0564957361028161,-0.30059584287087,-2.2908598236947,-4.12667844568936,1.46405684880976,2.69608178240885,-3.54770318235141,2.8545066315854,0.194057439797511,3.81099489399733,0.36163472591388,0.57340493150668,5.21493703974065
0,0.610047914183127,0.328084091142215,0.300834376361558,3.46631346462275,-1.42404157453169,0.713407361270606,-2.71093880640902,1.99468461346204,-1.82492181486996,-1.58021748170995,2.95058929535414,0.317819145737014,3.18765764011213,3.39779590419806,1.40374180125464,3.61572754102621,-0.483163593433758,-2.96918706887551,3.31782368605214,1.7769931834884
0,-2.35210836712559,-0.249541235153619,-0.769045185347299,0.553214060208222,-1.50723304958026,-1.40069173120608,-1.01736718539512,0.656145772548462,0.132516740188871,2.45465812853188,3.0272721795603,0.430537461000387,-1.93941507253444,-2.38817770365233,1.81624601669844,-0.332104485071236,-0.748260352367927,-0.442649479281518,-3.27418466158258,-0.0463213981116315
0,0.0823775723191915,-0.0319253192075504,-0.388563301833971,0.324065192856398,1.94841205360731,-2.74782783397057,0.551604230204501,-1.82587299373293,-2.9334507381631,-0.308902546627917,-3.44650200491259,-1.50278314140726,2.10275586968179,-1.6502904165741,-2.28228796335162,-3.12527665951696,-6.41281728525755,2.52180542212491,-0.0619752501000166,-2.74526005731623
0,-0.162020181505388,0.147868442820433,0.115522567848577,2.08605319952784,1.15924703210279,1.75233106164775,-2.47783872308912,-0.812194665631086,-0.247743502724971,1.99982249627862,2.69232626792287,-0.833436539844226,1.97006622360662,-1.45026369879405,-4.56062069623434,-0.538324980193193,-4.0898078402599,4.28124555918057,-0.228008658366528,3.61965218592788
0,-1.46555790579877,0.235871271398631,-0.391667756103196,0.965274661212235,-0.548748870041968,1.48850041732196,-3.16735423635945,0.401483280216703,0.380483356696354,3.99034913055057,0.21098622024148,0.226809628637733,-1.04151775891776,0.842460527642311,1.9564951195862,2.92770884392091,-3.4151918596728,-2.20149351001981,-3.52463568326034,-3.45541173233398
1,-0.417915010424567,-0.667777650793248,-1.86907926122502,-0.546058658153791,0.979951068639232,1.37538829150775,1.63516999108905,-0.369136861416848,-0.576826085050984,0.567599307226036,3.36167594878393,-1.33118042411584,-0.441704394943031,-0.517462184742091,0.253537507576264,2.69473725189495,2.42876872134724,-1.61528917784571,-3.56634471451993,2.03371751031935
1,-0.0749074775175351,0.289912935689362,1.26838768352099,1.53440785557471,-0.651851366399585,1.46408088305147,0.0413050773028298,0.148578609624082,-2.79975617339089,-2.61948663494571,3.95486281944305,3.40567882740873,-1.67476897129918,1.15514019364902,1.93315636573125,0.714796334865324,2.16306796551698,1.78464080075026,-3.22544245572879,-4.4220586576217
1,-1.96314729989912,1.70855801003097,0.329621263627928,3.74900305315436,-0.496372715962255,0.986773667547091,1.11665192318983,2.97232849572794,-0.900939841153546,1.03268827151134,2.1513971648161,-0.63708046852895,-0.981553284116729,-2.48505130765115,5.39109174828187,-1.78821358540684,1.57632634850499,4.93071694953935,-0.898622359033455,-6.03334586287721
0,1.92571691473637,-0.725022346120624,-0.12519967391514,0.696156865831499,-0.164101718655971,4.15200423484521,0.0956022845214629,0.674788439668438,-3.65976845798924,-0.0405053565278917,1.10119883130893,0.376595656847989,-0.494666421555754,2.50375614699799,-3.12052953440475,-2.78958427029748,-1.01578823318558,-2.42415090975466,0.0402161481499229,0.753579697050155
1,0.485230881357302,-0.576753758426225,-1.1313750449454,1.02227401386214,1.49778545417865,-0.9153374492177,4.06681846236858,-1.94363076804717,3.14471903894984,1.54450989414448,-0.921181956400028,1.16948278275663,-3.38824362132063,-1.56925432513334,-0.681796778777687,-0.0933896505229823,-0.123412459294844,0.302563295249455,0.243139841076696,2.88652658132881
0,1.07417549171785,-2.1929952656398,-0.0254065312621767,-2.30567438058431,2.17679459912847,-0.580124249510054,-0.930038951620423,-0.839343779677721,-1.32992507447852,0.206036884920519,-2.1614570011437,-2.82585229897492,1.62875535015022,-0.388196889169356,0.320761346920869,0.571825069627858,0.219114895709068,1.28759649966082,-4.09301412548642,5.51968518379525
1,-0.533915877675203,-1.34706001534705,-1.25759554283663,1.58165679105624,1.05027483440548,2.15302258853872,0.34190846221727,-1.47454374873819,-1.33232968903156,-0.637141242795022,0.915282661955402,0.811678841459583,1.94765707195311,1.46215841805103,2.975355022551,-2.76554514128766,3.15012523889428,-0.371930939248204,-1.76237948997274,1.08102611398404
0,-0.547683551958483,-1.17141148012951,-0.219951145938986,-0.984212082640149,0.0863584776765748,1.20763666622011,-1.08835257508058,-1.120737710136,-1.39605673014942,4.79161350818879,-1.88065740620863,1.01646561611494,-1.4229041925574,4.36581044862003,-0.793921540251408,1.23883888454205,2.30503461089494,-1.7980285232185,-2.59904074127296,0.370676017917839
0,-0.171588372870544,0.0448577605536288,0.805795667538781,0.602399797541641,-5.0200755058954,-2.46102305369236,-3.0814259359479,-1.71885940162557,1.03124513351632,-1.05942130076102,2.46593613000401,0.569067457863804,1.90045275280736,1.32205390050533,-0.353717317626463,-2.09573504634704,2.50048872435084,1.95560318461587,3.29801414495143,-1.21473650240953
1,0.220956432721816,-1.45372845891567,-1.19853337333518,1.16694705253091,1.6648232203761,-0.579980217127683,0.808119293785235,-1.53954031934762,1.75463181939685,-0.2283548045846,-5.44632501235006,-2.757274270282,3.67087505812468,0.836008342445913,1.57601643677198,-3.54277590504706,1.77157606843463,-1.5410883804389,-1.82538665189768,-2.83058621764662
0,0.261981012602732,-0.384887869556945,1.20860776103306,0.0119793912438361,-0.432079456336211,1.44346032339656,0.295236745381882,-0.884702423066096,0.078027754630378,-1.167706663731,1.14778756902391,-2.30785432615825,0.963736407566016,-3.64242064129122,-0.957270790174333,0.540863452168315,-0.64507309066342,-1.35527695025532,-0.807303448049786,3.59894826535923
0,0.916857684940493,0.59003430014181,-0.363199989909509,0.986160450113705,-0.250368925135164,2.35561335210083,1.25079425560678,-1.59388125407362,-2.04033611014147,1.65927789988864,0.747959607497174,2.00123762919767,-0.67589048253392,2.91018450960912,-1.77654261631867,-3.23491766587255,-1.96454625347528,0.358237847949403,1.7636524934969,5.40635875379998
0,1.65454642752154,1.46056893855358,2.03982545632302,-0.542911415364376,-1.02449730621233,-1.27971661112966,-3.98575738589361,1.80685540603103,0.613803260258563,0.466964994175015,-2.53621334982963,0.908625489777588,2.18703108368867,1.62549411588943,1.35944172866803,2.91527740573328,-1.95201369520646,0.141675619517533,-1.72358344141617,-2.58042501913899
0,-0.641389551315006,-1.83203894219336,-1.68332084078243,-0.051370887326415,-0.0777855063498438,0.584572108030818,-0.955752929442885,2.26319427991956,-0.472114815869856,-3.29689023150228,2.59895573987199,0.763121824752317,-1.71801742187072,1.44498874667776,2.03722119455025,-3.03084699291002,-2.08165904132458,-1.24173459683632,-2.34740620593223,-0.222255225972393
