"output","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20"
1,0.943815274708428,0.396328981067516,0.975753857339612,1.01457733194118,-0.497306757751416,-0.878084486247331,-0.179775752158519,-0.953316862321921,0.901085707388053,3.61057669178762,1.90804026965649,-0.606284214488038,-4.59415433743967,1.29903640318296,5.45919996126,3.21362697512082,0.489961512979404,-2.69652152561818,3.00135346218487,3.34200558024135
1,-0.979025906444586,0.864531978993802,0.917599067947179,-1.77839858195517,0.751360605994935,1.1600391942373,-0.88674458053809,2.5343978359065,0.729076411323331,-2.64360119874582,-1.5921332698208,0.282630437431519,-0.121078148295722,-2.15520310948617,3.22532941999023,4.50526264803778,1.38250815909664,0.696853356810126,1.87393977883965,-2.06859239882535
0,0.184530193154228,0.462993482056361,0.440942032871429,1.27127826265977,1.2479114554564,1.54861553004027,0.574079266008309,-1.9478038375058,-0.176689645125036,-0.909118495141717,-3.26804988106011,-0.0303201918749913,1.83187512080622,-1.99437627744482,0.776890025101472,0.791932325065209,-4.29890195555892,-0.0988880624333884,0.872547842045699,-1.26725907617453
0,0.863582445549524,1.31234375986893,-0.311978547141006,-1.44023672270045,0.268332973126437,-3.4567072994572,1.2891533241448,-0.395995611182909,1.45562752379472,1.77031443696682,0.126048843209451,-1.34941764078462,-3.42213991212054,0.123284847842033,-1.20202723952485,-1.13651111232061,5.18719672745466,-2.2963810311229,4.1518086028335,-2.10444846353442
0,-0.269907460032115,1.13391843321472,-2.58320447182858,0.464657991640949,2.73535428575305,-2.96185559357331,1.94156538360811,-1.16757948870977,-0.0618965763624329,-1.17952349023199,1.60342051201909,-1.61319478853511,4.05565503658714,-4.47610940820295,0.676182694074918,0.941855655593412,2.03019955935614,0.210334940674599,-2.4915424599073,-5.42800601108169
0,0.484899976728119,2.05032241539737,-0.21013424512523,1.9170204218463,-2.83875489982082,-1.19877661488945,-0.925538434208319,-1.78533464607509,-1.09280932438583,-3.85539593672317,-2.36084830371031,-4.25326973525156,-0.707587561474566,-0.840726000874497,1.15610669827241,1.90998583272224,3.40626979123654,-2.57174579831316,2.29825129181478,2.3839937271476
1,0.0851299478555656,-1.87990468551232,-0.572154745644344,0.29537673211109,0.373917302458153,0.326575503858061,-0.250099164782115,-0.142890714334657,3.2996492587142,-2.71651136143875,-2.07033805226855,0.499151962710632,-1.62370705229239,-1.44346292268523,0.0816192808904211,-0.822577071478369,2.38097474399075,1.99030195335,4.36575060911147,-1.78035654637188
1,1.81262566037167,-1.47674192733535,0.727992432957998,-1.76540606239669,0.289117657304499,-1.25184949823212,1.69091105853863,1.58175297879828,-0.977796117359196,-0.561899117783348,-0.571687886065784,0.838306181827122,0.872902254253236,-1.72314550426087,2.79050305648117,-3.14750553164569,-4.22686088451007,2.01312244251517,1.96312924871466,5.10055140626005
0,-0.541339656062533,-1.81120080062448,-1.87347008975481,-0.35390046128113,-1.19542312515731,0.365493412225261,-1.13059870074286,1.35272504763179,3.43091083896328,1.49270124778746,-4.40554764728916,0.580336366412038,0.853332282471689,1.04278336155262,-2.2660075948544,-9.6316947292411,0.978070977664336,-0.0502077381962707,2.92511066953477,-0.501799615428049
1,-1.27280310507739,-1.24469288985545,1.54321968231959,-0.612888468732036,-3.32884786098866,-1.44284297766633,-1.13282901526111,0.428081090507418,1.08210720801646,-1.67848782494553,-2.83969894497496,-2.02745698082217,-0.235178035066302,1.80163977132143,2.83912401761266,-0.153411434633858,-1.7309582170473,0.819277955363442,1.66771655279462,2.37935038124549
