"output","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15"
0,0.413003945960587,2.33896291905131,-1.02289845464951,1.68001472613004,0.333085753458697,-1.59516180943196,-0.872371686914657,-1.27115941172818,0.90493132747844,3.2506293942903,1.66212858952136,0.420282659396755,-3.09759606153402,2.54858352421431,-0.572410554916974
1,0.234816993135895,-1.04723452129023,-1.25686832640751,-1.84276101648084,2.27471119489985,-1.70181516549075,2.41569670577221,1.4228877010998,-1.59743379504918,-1.50648386141528,1.27233171822325,0.0107774540933245,-2.3915824741662,0.521589271888581,1.72495076239562
0,-0.350593645054604,-0.480890012935955,-0.951472368555182,-1.44236020730556,-0.850650056330983,2.8767666664636,3.47753465073832,-1.15915222044834,-4.86797577628793,0.517958318638623,1.48186980314424,0.76201142343809,-4.21945850121527,-3.39688822125077,4.83651716972843
0,-0.630065836023313,0.183348308806178,-0.636921473941451,-0.282655131573013,1.97091637830142,-1.84622998157745,-0.616799808028254,-3.10936890667526,-1.4640166141795,0.259852118099162,-3.01421389706073,-1.83776465412872,-1.82913901673029,-2.27321034395606,0.625784093613905
0,0.140756333353771,1.83783227531736,0.198113537975716,0.147287963455707,0.271570007537882,2.02295304021739,-3.82767385830843,-2.16519598737963,2.62669420961289,-0.531318024337762,-3.85082499861417,1.1610512203887,0.733295483928846,2.09490368794895,3.48723488721409
1,0.324083109285399,-0.721596684247611,0.682846672516127,-0.142199801642439,-0.191772966767762,-0.646772380842691,4.15579256769649,1.1312422031708,-3.79385123630466,1.08486000311936,-3.15970493082872,0.136350733341327,-0.522390596249607,-1.13544414558763,-4.33485418430797
1,-0.696635063158802,2.57086695374668,1.44338333102327,-0.759751257575337,-2.89673961946034,0.944799577322094,-0.0168806524364369,-0.508358207164616,-2.64436040653893,2.90033595565882,-0.738138964562956,-0.691706718666548,2.93711100088974,-1.30428098620136,-4.55729170073413
1,-1.57344665661557,-0.104839242097315,1.93141238945614,-0.770960355729523,-0.155632736180258,-0.889526512834505,0.7153930922864,-0.395302138213925,-2.6123836972743,0.940151429935522,-0.796307274337942,4.79648676169557,1.44657551907294,-0.0985492137199195,3.26917765519407
1,-1.17595221199582,1.02922450936767,0.76264722545845,-0.00343300595600177,-0.609286113623254,0.663959870726576,0.746811930460119,1.46260988898544,-1.94407966122938,1.07470181919645,1.18559115977781,-1.08108820782534,-3.40527176197016,-1.37912584180182,0.974865694613562
0,0.275142087415379,-1.98533011587209,-0.793092731758541,-0.350359974456635,-0.838714312460554,-1.29463796203969,3.49976751412017,0.0078972324896623,1.30295159871874,1.27122215845267,-2.61771514801978,0.149850345311903,-4.10397999093825,3.28517044622663,-1.41304801948621
1,0.828712228422287,0.307863644325116,1.30600677626053,-0.533849392787612,-0.700007503727715,0.0349046670126809,1.28271120435814,-0.959929462616631,0.219022408826211,-0.672600554194615,1.28025257599144,2.53154437260144,-1.09102858919415,-4.01709504919568,2.0796826962693
1,0.454410787942207,0.337789744935094,0.435890693556676,-0.278047693420793,2.81278307932887,-0.112688446390698,0.474706974087881,-2.40685301997244,1.80636345450534,2.91388862169492,0.137424679703963,1.40162441815253,-3.05510628533586,-2.89261497565402,6.67816871289269
1,-0.679672297056666,-0.550105026905448,0.809086886201974,-0.634484720682798,1.90908170554684,-2.24512638645669,0.675093073813379,-1.26702331912364,-2.95064275316771,0.891370041865492,-0.81215261501956,-5.65713342318784,0.167231667085081,4.92646450412189,2.41556534922225
