"output","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10"
1,0.502082916462157,-0.580464741828788,2.55153556599923,-1.09527361267219,2.0748516912105,2.10075774109118,1.22816333599181,0.360970726942117,3.30310276356467,1.20811893962175
0,-0.721156538955384,0.0534259166551723,1.16103159032932,1.55387899720204,-2.51578748658768,-1.28793760082963,0.271772787488531,-1.94815321008509,-2.53266240006371,-6.06394574537678
1,1.65530560760348,0.418278152043677,-0.593424397879479,-0.985193828798585,-1.9828440582609,0.441052982962541,1.66542276701827,0.0331873055451101,-0.69441383412635,-2.89202617791537
0,0.224508757947449,-0.887669751648869,-1.34354087975213,-0.736618267813251,-1.78002910873225,-1.49035256494341,-3.73588019157854,4.18201950277794,0.919479136893844,3.7668836264486
1,1.7449091031656,-0.596794544824009,-0.927269722713561,1.92743330157956,0.0884625956715498,-0.489311998248997,1.39069248199753,0.531559609111661,-1.2431972390308,-2.31787207094277
0,-0.961473546942851,0.607367804800951,0.414722354830967,1.16946862346379,-0.615077255764665,-3.50580697277498,-0.869259420260732,0.0101989449021268,0.993768143770379,3.13801193690715
0,-0.371415234484113,-0.917658418494685,-1.0891026831999,2.92577951479366,0.939485852741647,0.172187927771244,-2.21541551610185,3.83200760799401,4.98114875911628,-0.578101321940547
1,-0.0833790568539717,1.09127767933369,-0.108774196417172,0.671408661287012,-1.24324618174433,1.53195025951868,2.83056354530347,0.610813030200476,3.77285276001816,-2.73822486487295
0,0.853187274443425,-1.04946505738115,-1.54267463864728,1.72417463072809,1.42813402821829,-0.290430712950657,-0.62933544990566,-4.00261330632431,2.75295870516668,0.495102972049838
1,0.816976243147677,2.05003306672534,2.45732392199601,-2.24528704446395,0.287052381256029,0.829902252999166,0.347346549997566,-2.2789082797742,-3.65168856138355,-0.546487276576775
1,0.0366473731939389,0.761137376017153,1.27108846490864,2.45673035621687,0.131102896633695,2.64840316204236,4.14494745649003,2.23292860957287,-1.45572066189174,2.85769708180831
0,-0.353329291440374,-0.449557689365086,-1.33136505882013,-1.748277499879,3.01548232148358,-3.02663665411706,-4.51597178562131,1.49614679661321,3.31114977018104,3.01780551016147
0,0.583859097786116,1.07009149778591,-0.395704105572774,-0.0538436812267625,-1.56558532893577,-2.42102057187553,-1.8971968006484,-5.62571529437891,1.13402138610026,4.42528005626117
1,-0.99793543706272,-0.440133848101829,1.62584133685023,2.61237254534125,1.85882143815079,-3.08323427140335,0.678613672568773,2.0175131209292,-0.575795671148103,-6.92821520321361
0,0.379064855641906,-0.0310304151683,-2.61157477276043,5.25563883815525,-4.72478084794265,1.90987746380547,0.451221842155367,-2.53450318584166,-1.40545484226752,3.53042990684374
